-102.908161,44.959470
-104.007833,44.577814
-105.104491,44.181860
-106.195606,43.770670
-107.278586,43.343362
-108.350788,42.899112
-109.409523,42.437157
-110.452068,41.956805
-111.475677,41.457433
-112.477594,40.938496
-113.455056,40.399528
-114.405314,39.840145
-115.325635,39.260049
-116.213319,38.659026
-117.065708,38.036954
-117.880196,37.393801
-118.654241,36.729623
-119.385376,36.044570
-120.071219,35.338881
-120.709483,34.612887
-121.297989,33.867007
-121.834670,33.101747
-122.317584,32.317700
-122.744924,31.515540
-123.115025,30.696023
-123.426369,29.859981
-123.677599,29.008319
-123.867519,28.142010
-123.995106,27.262092
-124.059510,26.369663
-124.060064,25.465874
-123.996287,24.551926
-123.867883,23.629062
-123.674751,22.698564
-123.416983,21.761744
-123.094865,20.819938
-122.708879,19.874502
-122.259702,18.926802
-121.748206,17.978211
-121.175457,17.030100
-120.542707,16.083831
-119.851400,15.140753
-119.103159,14.202192
-118.299787,13.269447
-117.443260,12.343784
-116.535718,11.426427
-115.579464,10.518555
-114.576952,9.621295
-113.530779,8.735717
-112.443679,7.862828
-111.318512,7.003567
-110.158253,6.158802
-108.965985,5.329326
-107.744886,4.515849
-106.498218,3.719000
-105.229318,2.939321
-103.941581,2.177266
-102.638456,1.433196
-101.323426,0.707382
-100.000000,0.000000
-98.671700,-0.688870
-97.342049,-1.359240
-96.014555,-2.011218
-94.692705,-2.645007
-93.379947,-3.260900
-92.079680,-3.859282
-90.795243,-4.440628
-89.529900,-5.005499
-88.286834,-5.554537
-87.069131,-6.088467
-85.879771,-6.608088
-84.721620,-7.114273
-83.597415,-7.607961
-82.509762,-8.090153
-81.461119,-8.561909
-80.453797,-9.024339
-79.489942,-9.478602
-78.571540,-9.925894
-77.700401,-10.367447
-76.878157,-10.804520
-76.106260,-11.238395
-75.385974,-11.670365
-74.718374,-12.101736
-74.104343,-12.533811
-73.544568,-12.967892
-73.039543,-13.405265
-72.589567,-13.847201
-72.194744,-14.294944
-71.854986,-14.749710
-71.570010,-15.212675
-71.339350,-15.684973
-71.162352,-16.167690
-71.038182,-16.661855
-70.965831,-17.168441
-70.944121,-17.688356
-70.971708,-18.222437
-71.047094,-18.771452
-71.168629,-19.336089
-71.334524,-19.916957
-71.542856,-20.514584
-71.791576,-21.129410
-72.078524,-21.761789
-72.401432,-22.411987
-72.757938,-23.080177
-73.145595,-23.766445
-73.561883,-24.470781
-74.004217,-25.193090
-74.469960,-25.933184
-74.956434,-26.690786
-75.460931,-27.465533
-75.980721,-28.256977
-76.513068,-29.064588
-77.055238,-29.887757
-77.604509,-30.725799
-78.158185,-31.577956
-78.713601,-32.443405
-79.268140,-33.321258
-79.819235,-34.210568
-80.364385,-35.110336
-80.901160,-36.019517
-81.427211,-36.937021
-81.940280,-37.861725
-82.438201,-38.792473
-82.918917,-39.728088
-83.380478,-40.667376
-83.821049,-41.609130
-84.238921,-42.552141
-84.632507,-43.495200
-85.000352,-44.437110
-85.341134,-45.376686
-85.653670,-46.312767
-85.936914,-47.244218
-86.189959,-48.169940
-86.412042,-49.088872
-86.602540,-50.000000
-86.760971,-50.902359
-86.886992,-51.795043
-86.980400,-52.677203
-87.041127,-53.548058
-87.069236,-54.406897
-87.064922,-55.253079
-87.028503,-56.086043
-86.960421,-56.905305
-86.861229,-57.710463
-86.731595,-58.501199
-86.572287,-59.277282
-86.384172,-60.038563
-86.168209,-60.784985
-85.925439,-61.516573
-85.656982,-62.233440
-85.364024,-62.935786
-85.047814,-63.623894
-84.709652,-64.298126
-84.350885,-64.958926
-83.972895,-65.606816
-83.577093,-66.242387
-83.164909,-66.866303
-82.737785,-67.479291
-82.297167,-68.082138
-81.844497,-68.675687
-81.381202,-69.260832
-80.908692,-69.838509
-80.428346,-70.409694
-79.941510,-70.975393
-79.449487,-71.536639
-78.953533,-72.094483
-78.454847,-72.649985
-77.954570,-73.204214
-77.453774,-73.758232
-76.953461,-74.313093
-76.454558,-74.869835
-75.957913,-75.429469
-75.464287,-75.992975
-74.974359,-76.561295
-74.488716,-77.135324
-74.007856,-77.715905
-73.532183,-78.303822
-73.062009,-78.899793
-72.597551,-79.504463
-72.138932,-80.118401
-71.686185,-80.742093
-71.239247,-81.375936
-70.797967,-82.020234
-70.362106,-82.675195
-69.931340,-83.340926
-69.505262,-84.017429
-69.083386,-84.704600
-68.665152,-85.402225
-68.249929,-86.109980
-67.837023,-86.827430
-67.425676,-87.554024
-67.015076,-88.289102
-66.604364,-89.031891
-66.192635,-89.781506
-65.778948,-90.536954
-65.362330,-91.297136
-64.941784,-92.060847
-64.516296,-92.826785
-64.084841,-93.593549
-63.646387,-94.359649
-63.199907,-95.123507
-62.744382,-95.883465
-62.278807,-96.637791
-61.802201,-97.384686
-61.313610,-98.122288
-60.812116,-98.848684
-60.296840,-99.561916
-59.766948,-100.259988
-59.221661,-100.940877
-58.660254,-101.602540
-58.082065,-102.242924
-57.486496,-102.859973
-56.873022,-103.451643
-56.241190,-104.015905
-55.590625,-104.550759
-54.921031,-105.054243
-54.232196,-105.524440
-53.523990,-105.959491
-52.796372,-106.357603
-52.049386,-106.717057
-51.283164,-107.036220
-50.497925,-107.313553
-49.693975,-107.547615
-48.871707,-107.737081
-48.031599,-107.880738
-47.174212,-107.977504
-46.300186,-108.026427
-45.410240,-108.026693
-44.505170,-107.977636
-43.585840,-107.878739
-42.653183,-107.729642
-41.708194,-107.530143
-40.751928,-107.280207
-39.785491,-106.979961
-38.810039,-106.629707
-37.826770,-106.229912
-36.836918,-105.781218
-35.841747,-105.284439
-34.842547,-104.740560
-33.840626,-104.150737
-32.837302,-103.516292
-31.833900,-102.838716
-30.831744,-102.119662
-29.832147,-101.360939
-28.836410,-100.564513
-27.845813,-99.732497
-26.861609,-98.867145
-25.885014,-97.970848
-24.917210,-97.046124
-23.959328,-96.095614
-23.012450,-95.122068
-22.077602,-94.128338
-21.155748,-93.117373
-20.247784,-92.092201
-19.354535,-91.055926
-18.476751,-90.011714
-17.615105,-88.962779
-16.770183,-87.912378
-15.942490,-86.863795
-15.132440,-85.820331
-14.340358,-84.785289
-13.566478,-83.761967
-12.810941,-82.753643
-12.073792,-81.763561
-11.354986,-80.794923
-10.654382,-79.850876
-9.971746,-78.934498
-9.306755,-78.048789
-8.658992,-77.196657
-8.027957,-76.380912
-7.413061,-75.604249
-6.813635,-74.869243
-6.228929,-74.178335
-5.658120,-73.533827
-5.100313,-72.937871
-4.554547,-72.392458
-4.019801,-71.899416
-3.494997,-71.460399
-2.979004,-71.076882
-2.470650,-70.750154
-1.968721,-70.481317
-1.471973,-70.271275
-0.979134,-70.120736
-0.488911,-70.030210
-0.000000,-70.000000
0.488911,-70.030210
0.979134,-70.120736
1.471973,-70.271275
1.968721,-70.481317
2.470650,-70.750154
2.979004,-71.076882
3.494997,-71.460399
4.019801,-71.899416
4.554547,-72.392458
5.100313,-72.937871
5.658120,-73.533827
6.228929,-74.178335
6.813635,-74.869243
7.413061,-75.604249
8.027957,-76.380912
8.658992,-77.196657
9.306755,-78.048789
9.971746,-78.934498
10.654382,-79.850876
11.354986,-80.794923
12.073792,-81.763561
12.810941,-82.753643
13.566478,-83.761967
14.340358,-84.785289
15.132440,-85.820331
15.942490,-86.863795
16.770183,-87.912378
17.615105,-88.962779
18.476751,-90.011714
19.354535,-91.055926
20.247784,-92.092201
21.155748,-93.117373
22.077602,-94.128338
23.012450,-95.122068
23.959328,-96.095614
24.917210,-97.046124
25.885014,-97.970848
26.861609,-98.867145
27.845813,-99.732497
28.836410,-100.564513
29.832147,-101.360939
30.831744,-102.119662
31.833900,-102.838716
32.837302,-103.516292
33.840626,-104.150737
34.842547,-104.740560
35.841747,-105.284439
36.836918,-105.781218
37.826770,-106.229912
38.810039,-106.629707
39.785491,-106.979961
40.751928,-107.280207
41.708194,-107.530143
42.653183,-107.729642
43.585840,-107.878739
44.505170,-107.977636
45.410240,-108.026693
46.300186,-108.026427
47.174212,-107.977504
